,place_id,name,cre_id,Longitud,Latitud,regular,premium,Estado
3682,5861,BERNABE CASTILLO SALCEDO,PL/4778/EXP/ES/2015,-115.0654,32.50494,19.19,21.39,Baja California
3693,5872,"SERVICIO SANCHEZ E HIJOS, SA",PL/3606/EXP/ES/2015,-116.6203,31.86581,19.99,22.49,Baja California
3699,5878,"SERVICIO ATM, S.A. DE C.V.",PL/4224/EXP/ES/2015,-115.4138,32.62549,18.59,20.89,Baja California
3708,5887,COMBUSTIBLES VILLAS S.A DE C.V.,PL/4829/EXP/ES/2015,-115.4793,32.60637,18.95,20.85,Baja California
3733,5912,"ESTACION PIRU, S.A. DE C.V.",PL/3967/EXP/ES/2015,-116.8696,32.46791,19.29,21.39,Baja California
3753,5932,GRUPO AMBAR PENINSULAR CALAFIA S.A. DE C.V.,PL/3966/EXP/ES/2015,-115.53,32.65419,19.05,21.05,Baja California
3759,5938,OPERADORA SAGUARO BAJA S.A DE C.V,PL/4895/EXP/ES/2015,-115.4229,32.62446,18.89,20.39,Baja California
3778,5957,"OPERADORA TIERRA CALIDA, S.A. DE C.V.",PL/4306/EXP/ES/2015,-115.4696,32.59467,19.05,21.05,Baja California
3829,6008,ESTACION DE SERVICIO DIMA S.A. DE C.V.,PL/3597/EXP/ES/2015,-115.4494,32.58888,17.5,18.5,Baja California
3865,6044,GRUPO SOL DEL GOLFO S.A. DE C.V.,PL/4187/EXP/ES/2015,-115.4714,32.58092,18.85,20.85,Baja California
3877,6056,GRUPO AMBAR PENINSULAR CALAFIA S.A. DE C.V.,PL/3973/EXP/ES/2015,-115.4055,32.57822,18.49,20.89,Baja California
3913,6092,Servicios Petroquimicos 2000 S de Rl de Cv,PL/4256/EXP/ES/2015,-116.8498,32.49749,19.7,21.9,Baja California
3915,6094,ESTACION FLORIDO S.A. DE C.V.,PL/3828/EXP/ES/2015,-116.9249,32.52115,19.39,21.49,Baja California
3957,6136,"ESTACION PIRU, S.A. DE C.V.",PL/3869/EXP/ES/2015,-116.9702,32.50063,17.83,20.99,Baja California
3966,6145,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/4824/EXP/ES/2015,-116.6332,32.57336,18.85,21.39,Baja California
3993,6172,"ESTACION PIRU, S.A. DE C.V.",PL/4083/EXP/ES/2015,-117.0354,32.48302,19.39,21.69,Baja California
4018,6197,OLGA ZAZUETA OSUNA,PL/3361/EXP/ES/2015,-115.1609,32.23884,19.8,21.39,Baja California
4020,6199,GRUPO EMPRESARIAL CACHANILLA SA DE CV,PL/4888/EXP/ES/2015,-115.4523,32.62393,13.77,18.15,Baja California
4033,6212,ALFONSO TORRES MADRAZO,PL/4204/EXP/ES/2015,-115.4529,32.66256,18.89,20.89,Baja California
4034,6213,"ESTACION PIRU, S.A. DE C.V.",PL/3969/EXP/ES/2015,-116.8848,32.49434,19.11,21.95,Baja California
4074,6253,GERARDO ESQUIVIAS GUZMAN,PL/3359/EXP/ES/2015,-115.1001,32.28784,19.6,21.15,Baja California
4083,6262,Grupo Garcia Montaño SA de CV,PL/4196/EXP/ES/2015,-115.4787,32.65646,18.89,20.89,Baja California
4113,6292,AUTO SERVICIO JALISCO S.A. DE C.V.,PL/4882/EXP/ES/2015,-115.4673,32.64558,18.59,20.29,Baja California
4116,6295,AUTO SERVICIO EL PASO S. DE R.L. DE C.V.,PL/4889/EXP/ES/2015,-115.4329,32.64966,18.65,20.75,Baja California
4166,6345,"OPERADORA TIERRA CALIDA, S.A. DE C.V.",PL/4189/EXP/ES/2015,-115.3821,32.60676,18.49,20.73,Baja California
4239,6419,ALFONSO TORRES MADRAZO,PL/4186/EXP/ES/2015,-115.4801,32.66416,18.97,20.83,Baja California
4260,6440,"OPERADORA TIERRA CALIDA, S.A. DE C.V.",PL/4277/EXP/ES/2015,-115.4012,32.6534,18.35,20.49,Baja California
4277,6457,ENRIQUE ARTURO TORRES MANRIQUEZ,PL/3960/EXP/ES/2015,-114.8581,32.63222,18.99,21.39,Baja California
4295,6475,Estacion de Servicio el Trailero S de RL de CV,PL/4000/EXP/ES/2015,-115.4313,32.5896,18.59,20.69,Baja California
4324,6504,ARMANDO VERDUGO VALDEZ,PL/3589/EXP/ES/2015,-115.4023,32.51353,19.19,20.92,Baja California
4347,6527,"OPERADORA TIERRA CALIDA, S.A. DE C.V.",PL/4628/EXP/ES/2015,-115.5606,32.62228,17.75,20.73,Baja California
4359,6539,"ESTACION PIRU, S.A. DE C.V.",PL/4321/EXP/ES/2015,-116.9705,32.50169,17.83,17.83,Baja California
4375,6555,"ESTACION GRUGAS, S. DE R.L. DE C.V.",PL/3777/EXP/ES/2015,-114.8421,31.02504,20.79,21.39,Baja California
4393,6573,"SERVICIO SANCHEZ E HIJOS, SA",PL/3607/EXP/ES/2015,-116.614,31.86302,19.99,22.49,Baja California
4412,6593,"ESTACION PIRU, S.A. DE C.V.",PL/3873/EXP/ES/2015,-117.0653,32.50805,19.11,21.79,Baja California
4420,6601,GRUPO EMPRESARIAL CACHANILLA SA DE CV,PL/4526/EXP/ES/2015,-115.3479,32.58182,18.49,20.29,Baja California
4422,6603,Grupo Garcia Montaño SA de CV,PL/4203/EXP/ES/2015,-115.4979,32.65578,18.89,20.89,Baja California
4512,6693,GRUPO EMPRESARIAL CACHANILLA SA DE CV,PL/4586/EXP/ES/2015,-115.3777,32.61129,18.49,20.29,Baja California
4628,6810,"MAXGAS, S. DE R.L. DE C.V.",PL/3697/EXP/ES/2015,-116.6171,31.86963,19.69,22.49,Baja California
4651,6833,Servicios Cimarron S.A. de C.V.,PL/4340/EXP/ES/2015,-116.9715,32.49512,18.62,20.89,Baja California
4658,6840,"ESTACION PIRU, S.A. DE C.V.",PL/4322/EXP/ES/2015,-116.905,32.49877,19.19,21.79,Baja California
4692,6874,ESTACION QUIMON S. DE R.L. DE C.V.,PL/4897/EXP/ES/2015,-115.3207,32.56312,18.75,20.85,Baja California
4761,6943,ESTACIONES DE SERVICIO M Y M SA DE CV,PL/3584/EXP/ES/2015,-115.3889,32.60754,18.99,20.78,Baja California
4772,6954,"SUPER SERVICIO MODELO, SA",PL/3608/EXP/ES/2015,-116.6143,31.85,19.99,21.99,Baja California
4788,6970,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/4794/EXP/ES/2015,-115.4757,32.63193,19.03,20.99,Baja California
4823,7005,"AUTO SERVICIO CASA MAGNA, S.A. DE C.V.",PL/4309/EXP/ES/2015,-116.9975,32.51829,19.69,21.95,Baja California
4846,7028,Gasolinera Monte San Antonio S.A. de C.V.,PL/4867/EXP/ES/2015,-117.0422,32.50262,19.99,21.99,Baja California
4852,7034,GRUPO SOL DEL GOLFO S.A. DE C.V.,PL/4192/EXP/ES/2015,-115.3882,32.62771,19.05,21.05,Baja California
4855,7037,"ESTACION PIRU, S.A. DE C.V.",PL/3878/EXP/ES/2015,-116.8864,32.50155,18.39,20.95,Baja California
4870,7052,GRUPO EMPRESARIAL CACHANILLA SA DE CV,PL/4549/EXP/ES/2015,-115.534,32.65492,18.24,20.09,Baja California
4894,7076,"ESTACION PIRU, S.A. DE C.V.",PL/3959/EXP/ES/2015,-117.0431,32.48013,19.39,21.69,Baja California
4913,7095,"SUPER SERVICIO MODELO, SA",PL/3679/EXP/ES/2015,-116.5805,31.7314,19.99,21.99,Baja California
4928,7110,RIGOBERTO FRANCISCO JAVIER AVILA SOSA Y SILVA,PL/3590/EXP/ES/2015,-115.1532,32.55155,19.69,21.39,Baja California
4929,7111,"ESTACION PIRU, S.A. DE C.V.",PL/3970/EXP/ES/2015,-117.0595,32.48694,19.39,21.59,Baja California
4958,7140,GRUPO SOL DEL GOLFO S.A. DE C.V.,PL/4193/EXP/ES/2015,-115.4451,32.61467,18.75,20.95,Baja California
4991,7173,INMOBILIARIA KILIKIS S.A. DE C.V.,PL/4479/EXP/ES/2015,-117.0126,32.51559,19.99,21.95,Baja California
4992,7174,JOSE ELIAS CANCHOLA SOTO,PL/4655/EXP/ES/2015,-115.4394,32.65839,18.49,20.29,Baja California
5010,7192,AUTO SERVICIO SAN CARLOS S. DE R.L. DE C.V.,PL/4893/EXP/ES/2015,-115.4239,32.65098,18.75,20.75,Baja California
5110,7292,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/4638/EXP/ES/2015,-115.0972,32.28868,19.79,21.67,Baja California
5135,7317,"ESTACION PIRU, S.A. DE C.V.",PL/4086/EXP/ES/2015,-117.0771,32.5309,19.17,20.79,Baja California
5149,7331,"ESTACION PIRU, S.A. DE C.V.",PL/3964/EXP/ES/2015,-116.9533,32.43158,19.39,21.39,Baja California
5164,7346,JML S DE RL DE CV,PL/4216/EXP/ES/2015,-116.9098,32.51124,17.89,21.39,Baja California
5167,7349,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/4646/EXP/ES/2015,-115.5149,32.61349,18.45,20.79,Baja California
5236,7418,Gas Servicio Vista al Mar S.A de C.V.,PL/4625/EXP/ES/2015,-114.8819,31.07433,19.99,21.78,Baja California
5243,7425,"ESTACION PIRU, S.A. DE C.V.",PL/4232/EXP/ES/2015,-116.872,32.48387,19.29,21.39,Baja California
5244,7426,"ESTACION PIRU, S.A. DE C.V.",PL/3887/EXP/ES/2015,-116.8731,32.47321,19.29,21.69,Baja California
5259,7441,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/3784/EXP/ES/2015,-116.9352,32.52695,19.49,21.69,Baja California
5308,7490,"ESTACION PIRU, S.A. DE C.V.",PL/4085/EXP/ES/2015,-116.9844,32.52871,18.55,20.95,Baja California
5361,7543,GASOLINA LUBRICANTES PATZCUARO SA DE CV,PL/7017/EXP/ES/2015,-116.9529,32.49005,19.99,21.59,Baja California
5362,7544,"COMBUSTIBLES EL REY, S. DE R.L. DE C.V.",PL/7032/EXP/ES/2015,-115.399,32.64282,18.29,20.29,Baja California
5374,7556,"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",PL/7267/EXP/ES/2015,-115.4061,32.58839,18.99,21.19,Baja California
5394,7576,KIMANO OPERADORA DE ESTACIONES SA DE CV,PL/6866/EXP/ES/2015,-115.3471,32.6147,18.56,20.24,Baja California
5449,7631,Becktrop Operadora SA de CV,PL/6516/EXP/ES/2015,-116.8974,32.45958,19.59,22.29,Baja California
5457,7639,YSIDRO NAJERA MENDOZA,PL/6374/EXP/ES/2015,-116.5699,32.48475,18.89,20.85,Baja California
5460,7642,GRUPO EL REY CORPORATIVO S. DE R.L. DE C.V.,PL/7249/EXP/ES/2015,-115.4776,32.59632,18.85,20.97,Baja California
5463,7645,PATRICIA GONZALEZ SEDANO,PL/6539/EXP/ES/2015,-115.5059,32.65036,17.99,19.99,Baja California
5470,7652,HECTOR MAXIMINO SILVA CISNEROS,PL/7037/EXP/ES/2015,-115.0174,32.61195,19.5,21.39,Baja California
5519,7702,SERVI ENERGETICOS SA DE CV,PL/7287/EXP/ES/2015,-115.4268,32.61369,18.89,20.49,Baja California
5557,7740,GRUPO ANTANA S.A.  DE C.V.,PL/7060/EXP/ES/2015,-115.4261,32.66899,18.69,20.5,Baja California
5590,7773,"ESTACION ORO, S.A. DE C.V.",PL/6619/EXP/ES/2015,-117.0598,32.3716,17.99,20.49,Baja California
5593,7776,"AUTOSERVICIO BENITEZ, SA DE CV",PL/6955/EXP/ES/2015,-116.9051,32.54436,19.89,21.89,Baja California
5600,7783,ALEJANDRO RUDAMETKIN NOVIKOFF,PL/7269/EXP/ES/2015,-116.6053,31.85125,20.39,21.99,Baja California
5651,7834,MA DE JESUS LOPEZ MEZA,PL/7252/EXP/ES/2015,-115.473,32.58463,18.85,20.97,Baja California
5679,7862,Becktrop Operadora SA de CV,PL/6512/EXP/ES/2015,-116.931,32.53377,19.79,21.99,Baja California
5692,7875,FRANCISCO BAYON BARRIOS,PL/6846/EXP/ES/2015,-116.8889,32.51418,18.45,21.39,Baja California
5711,7894,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/6498/EXP/ES/2015,-117.0728,32.52975,19.99,22.69,Baja California
5718,7901,PEDRO PANTOJA ZEPEDA,PL/7046/EXP/ES/2015,-115.4419,32.65764,18.29,20.05,Baja California
5745,7928,GRUPO EL REY CORPORATIVO S. DE R.L. DE C.V.,PL/7040/EXP/ES/2015,-115.377,32.58315,18.89,21.09,Baja California
5748,7931,"ESTACION PIRU, S.A. DE C.V.",PL/6563/EXP/ES/2015,-116.9265,32.46085,19.39,21.33,Baja California
5772,7955,SERVI ENERGETICOS SA DE CV,PL/7289/EXP/ES/2015,-115.4056,32.60753,18.89,20.49,Baja California
5781,7964,"COMBUSTIBLES REMA, SA DE CV",PL/6413/EXP/ES/2015,-115.5341,32.64632,18.54,19.72,Baja California
5807,7990,ALEJANDRO RUDAMETKIN NOVIKOFF,PL/7265/EXP/ES/2015,-116.5963,31.86201,20.39,21.99,Baja California
5851,8034,"SERVICIO HORTA DE ENSENADA, SA DE CV",PL/7061/EXP/ES/2015,-116.2783,31.88939,19.99,21.39,Baja California
5885,8068,"SERVICIO EXPRESS DEL NOROESTE, SA DE CV.",PL/6566/EXP/ES/2015,-116.9353,32.53468,19.79,21.99,Baja California
5902,8085,ESTACION DE SERVICIO MANEADERO S DE RL DE CV,PL/6987/EXP/ES/2015,-116.5876,31.76274,19.79,21.59,Baja California
5912,8095,"COMBUSTIBLES EL REY, S. DE R.L. DE C.V.",PL/7247/EXP/ES/2015,-115.3567,32.56257,18.49,20.29,Baja California
5916,8099,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",PL/6732/EXP/ES/2015,-116.9274,32.50163,19.89,21.95,Baja California
5933,8116,ALEJANDRO RUDAMETKIN NOVIKOFF,PL/7268/EXP/ES/2015,-116.6287,31.86263,20.39,21.99,Baja California
6018,8201,OPERADORA SAGUARO BAJA S.A DE C.V,PL/6534/EXP/ES/2015,-115.4466,32.63051,18.89,20.39,Baja California
6019,8202,GRUPO EL REY CORPORATIVO S. DE R.L. DE C.V.,PL/7043/EXP/ES/2015,-115.4613,32.59858,18.89,21.05,Baja California
6036,8219,"ESTACION GRUGAS, S. DE R.L. DE C.V.",PL/7045/EXP/ES/2015,-115.3858,32.65365,19.19,21.59,Baja California
6055,8238,"SERVICIO HORTA DE ENSENADA, SA DE CV",PL/7285/EXP/ES/2015,-116.6115,31.70797,19.89,21.69,Baja California
6056,8239,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/6741/EXP/ES/2015,-115.4012,32.61959,19.03,21.03,Baja California
6083,8266,"COMBUSTIBLES VALLE DE MEXICALI, S.A. DE C.V.",PL/6488/EXP/ES/2015,-114.8749,32.5108,18.3,19.8,Baja California
6148,8331,Becktrop Operadora SA de CV,PL/6517/EXP/ES/2015,-116.9259,32.49495,19.89,21.99,Baja California
6171,8354,"COMBUSTIBLES EL REY, S. DE R.L. DE C.V.",PL/7253/EXP/ES/2015,-115.3589,32.59266,18.69,20.29,Baja California
6174,8357,"SERVICIO HORTA DE ENSENADA, SA DE CV",PL/7286/EXP/ES/2015,-115.7244,31.40684,20.59,21.39,Baja California
6179,8362,"ESTACION PIRU, S.A. DE C.V.",PL/6858/EXP/ES/2015,-117.0376,32.52917,19.39,21.89,Baja California
6186,8369,"COMBUSTIBLES EL REY, S. DE R.L. DE C.V.",PL/7255/EXP/ES/2015,-115.5058,32.60203,18.39,20.29,Baja California
6248,8431,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",PL/6604/EXP/ES/2015,-117.0427,32.54093,18.99,21.95,Baja California
6276,8459,"AUTO SERVICIO EL CHAMIZAL, S.A. DE C.V.",PL/6317/EXP/ES/2015,-115.4036,32.62218,19.05,21.05,Baja California
6279,8462,"COMBUSTIBLES EL REY, S. DE R.L. DE C.V.",PL/7288/EXP/ES/2015,-115.3551,32.65337,18.29,20.29,Baja California
6324,8507,"ESTACION PIRU, S.A. DE C.V.",PL/6761/EXP/ES/2015,-116.8057,32.4673,18.33,21.49,Baja California
6343,8526,Becktrop Operadora SA de CV,PL/6501/EXP/ES/2015,-116.9003,32.49917,19.49,21.99,Baja California
6372,8555,INMOBILIARIA SANPUEYO SA DE CV,PL/7538/EXP/ES/2015,-117.0516,32.36983,18.99,20.79,Baja California
6428,8611,"ESTACION DE SERVICIO VILLAFONTANA, S DE RL DE CV",PL/7372/EXP/ES/2015,-115.499,32.62413,18.35,20.25,Baja California
6432,8615,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",PL/7857/EXP/ES/2015,-116.8662,32.50521,19.99,21.95,Baja California
6475,8658,"BELLAS ARTES GASOLINERA, SA DE CV",PL/8030/EXP/ES/2015,-115.4635,32.60613,18.9,21.1,Baja California
6563,8746,CESAR BELTRAN SALAS,PL/7770/EXP/ES/2015,-115.3903,32.58827,18.59,20.29,Baja California
6605,8789,"OPERADORA TIERRA CALIDA, S.A. DE C.V.",PL/7370/EXP/ES/2015,-115.5007,32.62349,18.49,20.73,Baja California
6656,8840,"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",PL/7991/EXP/ES/2015,-115.523,32.63813,18.89,20.89,Baja California
6702,8886,"ESTACIONES MEXSON, S.A. DE C.V.",PL/7945/EXP/ES/2015,-116.9636,32.51822,18.99,20.99,Baja California
6713,8897,PROVEEDORA DE COMBUSTIBLES CACHANILLA SA DE CV,PL/7591/EXP/ES/2015,-115.4174,32.60753,18.49,20.39,Baja California
6735,8919,"AUTOSERVICIOS DE BAJA CALIFORNIA, S.A. DE C.V.",PL/7379/EXP/ES/2015,-115.4331,32.62522,18.39,20.55,Baja California
6748,8932,DIEGO ARTURO BELTRAN SALAS,PL/7691/EXP/ES/2015,-115.393,32.61374,17.98,19.2,Baja California
6768,8952,"ESTACION RAEL, S. DE R.L. DE C.V.",PL/8039/EXP/ES/2015,-115.1896,32.35735,19.99,21.99,Baja California
6873,9057,"AUTOSERVICIO BENITEZ, SA DE CV",PL/7943/EXP/ES/2015,-116.9414,32.48878,19.89,21.89,Baja California
6989,9173,COMBUSTIBLES VPT S. DE R.L. DE C.V.,PL/7573/EXP/ES/2015,-115.4171,32.55212,18.55,21.02,Baja California
7016,9200,RAMON MARQUEZ ESPINOZA,PL/8027/EXP/ES/2015,-115.4957,32.64763,18.75,20.75,Baja California
7021,9205,RICARDO FRANCISCO RUIZ GOMEZ,PL/7925/EXP/ES/2015,-116.973,32.503,18.99,20.69,Baja California
7029,9213,ESTACION DE SERVICIO PREMIER S DE RL DE CV,PL/7425/EXP/ES/2015,-115.4725,32.61575,19.05,21.05,Baja California
7063,9247,"CAMPESTRE CENTRO, S. DE R.L. DE C.V.",PL/7699/EXP/ES/2015,-115.3317,32.33796,17.98,19.2,Baja California
7085,9269,ELDA CECILIA BELTRAN SALAS,PL/7640/EXP/ES/2015,-115.3536,32.57464,17.99,21.39,Baja California
7088,9272,"Fonatur Tren Maya, S. A. de C. V.",PL/7723/EXP/ES/2015,-114.8262,30.99189,20.89,21.39,Baja California
7103,9287,SERVICIO RIO FUERTE SA DE CV,PL/8065/EXP/ES/2015,-115.4402,32.66325,18.77,20.65,Baja California
7124,9308,"ESTACIONES MEXSON, S.A. DE C.V.",PL/8524/EXP/ES/2015,-115.5849,32.58149,18.99,20.99,Baja California
7167,9351,JESUS GARIBAY ESPINOZA,PL/8225/EXP/ES/2015,-114.7326,32.71629,19.59,21.39,Baja California
7173,9357,"SERVICIO HORTA DE ENSENADA, SA DE CV",PL/8634/EXP/ES/2015,-116.9532,32.50434,19.49,21.95,Baja California
7208,9393,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",PL/8633/EXP/ES/2015,-116.9518,32.53347,19.89,21.95,Baja California
7224,9409,NICROC INMOBILIARIA S.A. DE C.V.,PL/8301/EXP/ES/2015,-117.0195,32.43452,18.99,20.49,Baja California
7225,9410,RIGOBERTO MAGAÑA MAGAÑA,PL/8246/EXP/ES/2015,-114.855,32.63291,19.09,21.39,Baja California
7228,9413,"AUTOSERVICIO BENITEZ, SA DE CV",PL/8676/EXP/ES/2015,-116.4168,32.54026,19.49,21.59,Baja California
7249,9434,"SERVICIO HORTA DE ENSENADA, SA DE CV",PL/8677/EXP/ES/2015,-116.9486,32.51389,20.99,21.99,Baja California
7283,9468,"ESTACIONES MEXSON, S.A. DE C.V.",PL/8529/EXP/ES/2015,-115.4953,32.64502,18.79,20.99,Baja California
7314,9499,Gasolinas del Pacifico S.A. de C.V.,PL/8730/EXP/ES/2015,-117.0494,32.36236,18.99,21.59,Baja California
7333,9518,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",PL/8690/EXP/ES/2015,-116.8679,32.51356,18.99,21.95,Baja California
7359,9544,"ESTACIONES MEXSON, S.A. DE C.V.",PL/8526/EXP/ES/2015,-115.4265,32.66208,18.99,21.19,Baja California
7381,9566,EL CHINTOLO SA DE CV,PL/8235/EXP/ES/2015,-115.4201,32.56289,17.99,19.99,Baja California
7393,9579,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/8550/EXP/ES/2015,-116.9916,32.52868,18.49,21.99,Baja California
7399,9585,CHALOGAS INMOBILIARIA S.A. DE C.V.,PL/8306/EXP/ES/2015,-117.0558,32.35703,19.99,21.79,Baja California
7442,9628,"AUTOSERVICIO BENITEZ, SA DE CV",PL/8689/EXP/ES/2015,-116.8787,32.47944,19.49,21.95,Baja California
7460,9646,ESTACION FLORIDO S.A. DE C.V.,PL/8540/EXP/ES/2015,-116.9272,32.52023,19.39,21.49,Baja California
7470,9656,"ESTACIONES MEXSON, S.A. DE C.V.",PL/8528/EXP/ES/2015,-115.5161,32.65589,18.99,21.19,Baja California
7499,9685,SERVICIO CINCO HERMANOS SA DE CV,PL/8503/EXP/ES/2015,-115.4391,32.59176,19.75,21.39,Baja California
7503,9689,SERVICIO TERAN TERAN SA DE CV,PL/8533/EXP/ES/2015,-117.0575,32.38409,19.89,21.69,Baja California
7518,9704,"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",PL/8548/EXP/ES/2015,-115.5726,32.62268,18.89,20.99,Baja California
7532,9718,"AUTOSERVICIO BENITEZ, SA DE CV",PL/8675/EXP/ES/2015,-117.0201,32.52005,19.99,21.95,Baja California
7577,9763,RAMONA SALAS,PL/8229/EXP/ES/2015,-115.4282,32.58112,18.59,20.39,Baja California
7608,9794,RAMONA SALAS,PL/8233/EXP/ES/2015,-115.2542,32.24884,19.69,21.1,Baja California
7665,9851,"AUTOSERVICIO BENITEZ, SA DE CV",PL/8674/EXP/ES/2015,-116.6329,32.56632,18.89,20.99,Baja California
7696,9882,"SERVICENTRO CUAUHTEMOC, S. DE R.L. DE C.V.",PL/8496/EXP/ES/2015,-115.4523,32.66269,18.65,20.55,Baja California
7707,9893,AUTOSERVICIOS ALFA S.A. DE C.V.,PL/8208/EXP/ES/2015,-115.5189,32.64614,18.35,20.1,Baja California
7708,9894,AUTO SERVICIO EL TOLO SA DE CV,PL/8237/EXP/ES/2015,-115.5395,32.62169,17.79,19.99,Baja California
7746,9932,"SERVICIO CHAPLUK, S.A.",PL/8878/EXP/ES/2015,-116.6165,31.85944,20.39,21.99,Baja California
7760,9946,EDUARDO JAVIER GUERRERO MAYMES,PL/9181/EXP/ES/2015,-115.497,32.6563,16.15,21.39,Baja California
7789,9975,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV",PL/9006/EXP/ES/2015,-115.2539,32.55347,18.99,20.99,Baja California
7792,9978,GRUPO IBARRA FLORES SA DE CV,PL/8911/EXP/ES/2015,-115.4613,32.65191,19.98,21.8,Baja California
7904,10090,"GASOLINERA REFORMA, SA DE CV",PL/9005/EXP/ES/2015,-116.9813,32.51508,19.89,21.69,Baja California
7973,10159,JOSE MAURICIO NUÑEZ MARTINEZ,PL/9182/EXP/ES/2015,-117.0404,32.53925,18.95,20.99,Baja California
8106,10292,SERVICIOS GASKO SA DE CV,PL/9468/EXP/ES/2015,-116.9003,32.53007,18.77,21.37,Baja California
8129,10315,"AUTOSERVICIO BENITEZ, SA DE CV",PL/9533/EXP/ES/2015,-116.9346,32.47264,19.59,21.89,Baja California
8137,10323,"SUPER MEXOLINA GRUPO GASOLINERO, S. DE R.L. DE C.V.",PL/9527/EXP/ES/2015,-115.523,32.64637,17.89,19.69,Baja California
8143,10329,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV",PL/9741/EXP/ES/2015,-114.9014,31.11685,20.69,21.99,Baja California
8161,10347,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV",PL/9407/EXP/ES/2015,-115.4797,32.61211,18.99,20.89,Baja California
8166,10352,"BELLAS ARTES GASOLINERA, SA DE CV",PL/9501/EXP/ES/2015,-115.3457,32.60231,18.9,21.2,Baja California
8198,10384,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV",PL/9433/EXP/ES/2015,-115.4526,32.60226,18.99,20.89,Baja California
8210,10396,RICARDO JACQUEZ PEREZ,PL/9519/EXP/ES/2015,-115.4637,32.6612,18.79,20.89,Baja California
8245,10431,"AUTO SERVICIO CASA MAGNA, S.A. DE C.V.",PL/9410/EXP/ES/2015,-115.385,32.60997,18.89,20.99,Baja California
8250,10436,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV",PL/9513/EXP/ES/2015,-115.5052,32.62681,18.99,20.99,Baja California
8261,10447,SERVICIO BUSTRI S.A. DE C.V.(E6814),PL/9685/EXP/ES/2015,-116.5899,31.86228,19.89,21.65,Baja California
8277,10463,"SERVICIO HORTA DE ENSENADA, SA DE CV",PL/9751/EXP/ES/2015,-115.943,30.56533,20.99,21.99,Baja California
8283,10469,"ESTACION DE SERVICIO LIBRAMIENTO, S.A. DE C.V.",PL/9610/EXP/ES/2015,-117.0231,32.45422,18.73,21.99,Baja California
8314,10501,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",PL/9535/EXP/ES/2015,-117.008,32.53641,18.99,21.89,Baja California
8339,10526,"SERVICIO HORTA DE ENSENADA, SA DE CV",PL/9750/EXP/ES/2015,-116.0605,30.83898,20.89,21.89,Baja California
8343,10530,SERVICIO BUSTRI S.A. DE C.V.(E6814),PL/9688/EXP/ES/2015,-116.6088,31.8467,19.89,21.65,Baja California
8344,10531,ESTACION DE SERVICIO DEL RIO NUEVO S DE RL DE CV,PL/9431/EXP/ES/2015,-115.4921,32.65784,18.99,21.2,Baja California
8399,10586,"SERVICIO HORTA DE ENSENADA, SA DE CV",PL/9752/EXP/ES/2015,-115.9318,30.52679,20.89,21.89,Baja California
8426,10613,"ESTACION DE SERVICIO LIBRAMIENTO, S.A. DE C.V.",PL/9606/EXP/ES/2015,-116.6318,32.5673,18.59,20.89,Baja California
8441,10628,"GRUPO ARGOIL CASABLANCA, S. DE R.L. DE C.V.",PL/9662/EXP/ES/2015,-117.0147,32.46899,18.99,20.99,Baja California
8487,10674,"SUPER MEXOLINA GRUPO GASOLINERO, S. DE R.L. DE C.V.",PL/9521/EXP/ES/2015,-115.4824,32.62412,18.89,20.65,Baja California
8495,10682,"ALEROB ESTACIONES, S.A. DE C.V.",PL/9540/EXP/ES/2015,-116.9326,32.46887,19.89,21.95,Baja California
8514,10701,MARTHA TLFX  S.A DE C.V.,PL/9732/EXP/ES/2015,-113.5643,28.96069,19.29,21.39,Baja California
8529,10716,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV",PL/9541/EXP/ES/2015,-116.0632,32.52251,19.89,21.69,Baja California
8554,10741,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV",PL/9514/EXP/ES/2015,-115.1288,32.42349,19.69,21.39,Baja California
